纸巾	50012480
水果刀	50006412
菜刀	50006412
扇贝	50016808
五花肉	50016811
羊肉馅	50050681
猪肉馅	50050686
牛肉馅	50050677
洗发露	213202
音乐节	50019087
京剧	50019092
戏剧	50019092
板栗饼	50010511
山楂饼	50010511
提拉米苏	50024607
杏汁	50013192
香叶	50009835
肉片	50050372
饮用水	50008916
遮阳伞	210211
雨伞	210211
晴雨伞	210211
工艺伞	210211
高尔夫伞	210211
广告伞	210211
礼品伞	210211
沙滩伞	210211
离子导入仪	50010817
白啤酒	50008146
黑啤酒	50008146
花蜜	50005774
活性乳酸菌	50026398
营养舒化奶	50012392
一夜游套餐	50025707
果味饮	50013192
减肥体验套餐	50360002
个性写真	50050481
儿童写真	50050477
洗浴会馆	50352001
蛋糕裙	50013693
百褶裙	16	
西装裙	162401
定制商务套装	50015281
定制套装	50025043
膳食纤维饮料	50009863
单肩斜挎包	50012010
单肩斜跨包	50012010
水果礼品	50050726
进口鲜果	50050726
鲜果卫士	50050726
指甲底油	50010810
指甲亮油	50010810
果脯	50013061
滑板车	50016691
美容液	50011978
拼图拼板	251707
拼图拼板游戏	251707
蓝裤	1622
水晶米	50009838
香米	50009838
优质米	50009838
石板米	50009838
美发梳	50009201
凝胶手套	50010817
液晶电视	50012136	
LED液晶电视	50019790	
LCD电视	50008224
麦芯粉	50009839
特精粉	50009839
除痘去印组合	50011979
妈妈喜康素	50010392
凤尾虾	50050695
鱼头	50016808
肥牛	50050677
推拿套餐	50350002
养生套餐	50350002
娱乐会所	50026008
烧烤套餐	50026002
自助烧烤	50026002
自助午餐券	50018254
牛肉粒	50008616
牛肉脯	50008616
烤活鱼	50026002
轮胎养护	50120004
汽车美容保养	50106005
宠物个性造型	50023356
户外写真	50050471
泡椒	50016818
腌菜	50016818
充值卡	50018252
游泳套餐	50350004
门票	50025707
鱼块	50016793
鸭胸	50050671
麻辣砂锅	50008075
麻辣香锅	50008075
石锅鱼	50026554
乌鱼	50050693
鲤鱼	50050693
鲫鱼	50050693
鳜鱼	50050693
鲈鱼	50050693
桂鱼	50050693
鲶鱼	50050693
鲩鱼	50050693
草鱼	50050693
鲢子鱼	50050693
黄骨鱼	50050693
大麦米	50009837
荞麦米	50009837
高粱米	50009837
花生米	50016820
玉米渣	50009841
圆糯米	50009945
木耳	50012548
腊八米	50050579
历史喜剧	50023866
香薰油	50011992
原聚素	50011992
精油	50011992
洗发皂	50012004
洁面皂	50012004
沐浴皂	50012004
洗涤皂	50012004
滋养皂	50012004
牛蛙	50025692
美蛙	50025692
田鸡	50025692
麻辣砂锅	50026554
美食广场	50008075
湖藕	50294003
影城单人票	50019673
特一粉	50009839
辣椒干	50016817
梅菜干	50016817
美味套餐	50008075
餐厅套餐	50008075
双人餐	50008075
单人餐	50008075
火锅套餐	50026554
干锅套餐	50026554
汤锅套餐	50026554
砂锅套餐	50026554
羊肉	50016812
羊肉汤	50008630
八宝粥	50016846
熨烫刷	50008552
花旗参茶	50010420
啤酒套餐	50008075
祛痘套餐	50026544
祛痘体验套餐	50026544
祛痘治疗套餐	50026544
柔肤水	50011978
洁肤水	50011978
喷雾	50011978
紧肤水	50011978
精华水	50011978
温泉水	50011978
桑拿	50352001
汗蒸	50352001
古装摄影	50025268
汗蒸体验	50352001
烤虾	50026002
指甲保养	50362001
美甲套餐	50362001
卸除甲油	50362001
精修甲型	50362001
打磨甲面	50362001
抛光甲面	50362001
光疗甲	50362001
樱桃采摘 	50352003
设计规范	50004788
技术规范	50004788
技术规程	50004788
验收规范	50004788
评价标准	50004788
设计标准	50004788
技术标准	50004788
设计细节	50004788
彩票竞猜	60000000
双色球	60000001
大乐透	60000002
福彩3D	60000003
排列三	60000004
排列五	60000005
七星彩	60000006
七乐彩	60000007
足球彩票	60000008
篮球彩票	60000009
新时时彩	60000010
北京单场	60000011
11选5	60000012
其它彩票	60000013
面部护理油	50011979		
比萨	50026032
棉袜	50006846
彩电	50012137
风味酒楼	50008075
湖北特色菜	50390002
美容套餐	50360001
按摩仪	50018398
按摩器	50018398
督脉疏通套餐	50350002
草莓采摘	50352003
自行车出租	50014469
自行车租赁	50014469
速干衣	50014677
椰子汁	50013192
椰汁	50013192
梨汁	50013192
伞柄车	50022520
瘦贴片	50011157
单电套机	50003773
冰上雅姿盛典	50019675
千手观音	50023864
舞林争霸	50023864
中超联赛	50019675
德云社	50023866	
投影幕	50012614
投影仪	111219
手珠	50013882
水洗裤	162201
精华露	50011979
麦片棒	50010511
洁面仪	50005002
少女内衣	1625
精油手套	50012005
凝胶袜套	50012005
芦荟胶	50011978
护手霜	50011998
润手霜	50011998
洗手液	50011998
指甲修护	50011998
手膜	50011998
手部磨砂	50011998
手部保养套装	50011998
鼻膜	50011995
水洗式鼻膜	50011995
黑头导出液	50011995
T区护理套装	50011995
撕拉式鼻帖	50011995
水洗式鼻帖	50011995
小吃	50025996
米线	50026001
快餐	50022994
料理	50022994
西餐	50022994
中餐	50022994
自助餐	50022994
铁观音	50008611
大红袍	50008611
黄金桂	50008611
凤凰单丛	50008611
水仙	50008611
本山	50008611
肉桂	50008611
永春佛手	50008611
奇兰茶	50008611
毛蟹	50008611
梅占	50008611
冻顶乌龙	50008611
文山包种	50008611
白鸡冠	50008611
铁罗汉	50008611
水金龟	50008611
浪菜	50008611
东方美人	50008611
罗汉沉香	50008611
台湾高山茶	50008611
木栅铁观音	50008611
乳液	50011980
面霜	50011980
凝露	50011980
鲜奶霜	50011980
滋润霜	50011980
精华霜	50011980
凝胶	50011980
祛痘霜	50011980
紧致霜	50011980
精华乳	50011980
黑头终结套装	50011977
修护霜	50011980	
滋养霜	50011980
柔肤霜	50011980
啫喱	50011980
凝露	50011980
齐刘海	50023284
斜刘海	50023284
中分刘海	50023284
可齐可斜刘海	50023284
假发钢梳	50023324
发网	50023324
假发护理液	50023324
假发支架	50023324
塑料透明梗	50019254
塑料黑梗	50019254
塑料棉线梗	50019254
假睫毛胶水	50019254
单株假睫毛	50019254
整副假睫毛	50019254
下睫毛	50019254
假睫毛辅助器	50019254
假睫毛镊子	50019254
剃须膏	50022680
剃须啫喱	50022680
剃须泡	50022680
剃须露	50022680
散粉刷	50019251
余粉刷	50019251
粉底刷	50019251
腮红刷	50019251
提亮刷	50019251
胭脂刷	50019251
眼影刷	50019251
眼线刷	50019251
睫毛刷	50019251
眉刷	50019251
唇刷	50019251
遮瑕刷	50019251
化妆套刷	50019251
刷包	50019251
刷具筒	50019251
洗刷液	50019251
洗刷水	50019251
爽肤水	50011978
晶肌水	50011978
爽肤露	50011978
调理露	50011978
嫩肤水	50011978
柔肤水	50011978
紧肤水	50011978
精华水	50011978
温泉水	50011978
化妆包	50010817
化妆箱	50010817
化妆粉扑	50010817
化妆海绵	50010817
化妆棉	50010817
修眉刀	50010817
修眉剪	50010817
化妆剪	50010817
女用剃刀	50010817
沐浴球	50010817
沐浴棉	50010817
打泡网	50010817
起泡球	50010817
摆式化妆镜	50010817
便携式化妆镜	50010817
压缩纸膜	50010817
面膜纸	50010817
面膜碗	50010817
粉饼盒	50010817
粉盒	50010817
睫毛夹	50010817
烫睫毛器	50010817
棉花棒	50010817
吸油面纸	50010817
卷发杆	50010817
卷发海绵球	50010817
化妆梳	50010817
浮石	50010817
沐浴刷	50010817
熏香工具	50010817
美容工具	50010817
面膜刷	50010817
湿巾	50010817
分装棒	50010817
唇彩盒	50010817
修脚板	50010817
面膜棒	50010817
腮红盒	50010817
卸妆油	50011990
卸妆乳	50011990
洁肤液	50011990
卸妆啫喱	50011990
卸妆水	50011990
水油分离型卸妆液	50011990
卸妆湿巾	50011990
胶条	50010800
双眼皮胶水	50010800
双眼皮胶布	50010800
双眼皮纤维	50010800
弹力素	50023293
定型喷雾	50023293
定型啫喱	50023293
发乳	50023293
发胶	50023293
发蜡	50023293
蓬蓬粉	50023293
蓬松喷雾	50023293
直发膏	50023293
发泥	50023293
发夹	50023337
皮筋	50023337
牛奶	50014813
羊奶	50014813
特殊配方	50014813
孕妇奶粉	50014813
奶酪	50018807
溶溶豆	50018807
糖果	50018807
泡芙	50018807
肉肠	50018807
果肉条	50018807
海苔	50018807
奶片	50018807
Candy	50018807
果汁	50018804
酸奶	50018804
茶类	50018804
山楂片	50013087
山楂干	50013087
山楂条	50013087
山楂糕	50013087
山楂凉果	50013087
果丹皮	50013087
冰糖葫芦	50013087
男表	50005700
女表	50005700
儿童手表	50005700
中性表	50005700
对表	50005700
怀表	50005700
手表配件	50005700
变音扬琴	50017366
转盘转调扬琴	50017366
筝扬琴	50017366
全律活马大扬琴	50017366
电扬琴	50017366
车枕	50019776
腰枕	50019776
红葡萄酒	50013003
干红酒	50013003
干红	50013003
白葡萄酒	50013003
桃红葡萄酒	50013003
加度葡萄酒	50013003
冰酒	50013003
香槟	50013003
起泡酒	50013003
威士忌	50008142
伏特加	50008142
干邑白兰地	50008142
朗姆酒	50008142
力娇酒	50008142
威沫	50008142
金酒	50008142
烧酒	50008142
钵酒	50008142
梅酒	50008142
龙舌兰	50008142
清酒	50008142
雪利酒	50008142
暖手	50002889
暖脚	50002889
暖手暖脚	50002889
京式月饼	50008062
广式月饼	50008062
苏式月饼	50008062
台式月饼	50008062
滇式月饼	50008062
港式月饼	50008062
潮式月饼	50008062
徽式月饼	50008062
衢式月饼	50008062
秦式月饼	50008062
淋淇淋月饼	50008062
特种月饼	50008062
巴西松子	50012989
东北松子	50012989
新疆和田枣	50013099
和田枣	50013099
和田御枣	50013099
和田四星枣	50013099
新疆哈密枣	50013099
新疆阿克苏枣	50013099
新疆若羌枣	50013099
新疆斯兰扎克玉	50013099
山西太谷壶瓶枣	50013099
山西吕梁木枣	50013099
山西骏枣	50013099
山西板枣	50013099
陕西狗头枣	50013099
黄河滩枣	50013099
山东金丝枣	50013099
河南新郑枣	50013099
浙江南枣	50013099
椰枣	50013099
马牙枣	50013099
油枣	50013099
鸡心枣	50013099
五星骏枣	50013099
珍珠枣	50013099
纸皮核桃仁	50012994
山核桃仁	50012994
碧根果仁	50012994
长寿果	50012994
薄皮核桃仁	50012994
乌梅	50013082
情人梅	50013082
话梅	50013082
西梅	50013082
茶梅	50013082
冰梅	50013082
酸梅	50013082
杨梅	50013082
青梅	50013082
珍珠梅	50013082
榨汁机	50012097
搅拌机	50012097
料理机	50012097
水壶	50014758
太空杯	50014758
水袋	50014758
